codigo_comunidad,comunidad,name,year,precio,IPC,edad_media,mano_obra,precio_Acero,precio_Aluminio,precio_Cemento,precio_Ceramica,precio_Cobre,precio_Energía,precio_Ligantes,precio_Madera,num_hipotecas,num_inmigracion
13,comunidad-madrid,Comunidad de Madrid,2014-04-09,1908.5667078742347,94.51006122448106,41.459631759702106,396.6865084104917,1043.09756961612,680.5955362125893,1602.2320921011737,1429.1880067366608,1946.2167477444564,3321.040323746645,5223.995964250233,1775.884297625811,11714,668659
15,comunidad-foral-navarra,Extremadura,2020-06-24,1308.6681678769896,96.63017654401274,44.14213346622326,403.71027853016136,1064.7334766912468,734.864366850109,1645.5213728321357,1525.2241967977134,2012.8671204998245,2892.320384330999,4379.570864662027,1906.2013890020191,627,33072
12,galicia,Galicia,2009-04-01,1497.5083076803437,86.25094703104132,45.33018809605953,365.6496938673079,985.0731487702313,621.1371456447652,1666.4132483385547,1458.6010183389099,1229.0685055137528,2275.5013095864606,2574.6924748014185,1748.3220954179226,12817,94163
11,extremadura,Extremadura,2015-10-01,812.0,93.859,44.089499219312565,391.64,948.9,735.2,1631.1,1451.4,1883.2,2849.3,3318.7,1812.9,1361,23152
14,region-murcia,Región de Murcia,2015-04-01,1084.9133060291538,94.68087339593758,40.02975945067318,389.2368287109568,1018.2692248222653,819.5567438669543,1644.0964806599357,1456.1940907854396,2159.4973670382224,3080.1419636243427,4081.7738991730153,1806.0230153177122,4598,112749
1,andalucia,Andalucía,2008-12-27,1846.3523739984678,86.03709211718365,39.341824828546734,364.00889952334853,1108.9124672405035,626.6630941064832,1712.6368896139697,1460.51672839724,893.7872542850583,2209.1460784857704,1964.0118468721225,1730.0693739188212,46240,517546
1,andalucia,Andalucía,2016-03-30,1145.972231601089,92.93444056260756,41.300144607585864,387.45482739401984,926.2172427003225,712.5364656373603,1636.2443117840883,1430.7758896228459,1767.506524477554,2485.3537136607297,2835.4763204887554,1833.2523360075304,19100,396098
2,aragon,Aragón,2004-01-01,1170.0,73.783,43.40141942143543,319.41,735.7,711.7,1342.7,1226.0,689.3,1773.3,1262.8,1517.9,9607,54606
14,region-murcia,Región de Murcia,2006-07-01,1607.0,82.043,37.63512210204947,345.23,1060.0,886.6,1563.5,1376.8,2147.1,2605.3,2582.2,1600.7,17825,128751
19,melilla,"Melilla, capital",2012-01-01,1801.4921506849744,92.7202908235401,34.70905883619157,381.5744318850341,1183.0819989818617,804.928515784811,1602.664979450769,1425.362471116248,2300.266620295942,3621.7339122405274,5962.240268037207,1742.7434787352124,-148,9186
16,comunidad-foral-navarra,País Vasco,2005-09-25,1668.3566744148009,80.64058845832668,41.38973508630002,337.5992385053049,979.6475382784505,780.8363011128627,1448.6205080613045,1303.1376253371027,1163.0990689481148,2508.0952093218107,2385.464107477274,1563.6181072129114,3750,36314
11,extremadura,Extremadura,2018-04-01,790.0,96.117,44.969688470092514,400.85,1191.8,791.7,1625.2,1451.5,2156.7,3111.0,4706.5,1854.4,1847,21486
6,cantabria,Cantabria,2018-06-27,1300.4604622395298,96.79298534622595,46.113891747466454,400.98425983761433,1181.7910165796056,843.5467500274552,1624.5151265976076,1453.819558480905,2098.217292340107,3418.6338046604415,5478.308376969554,1860.542976795927,2764,26886
16,pais-vasco,País Vasco,2006-07-03,2714.937624722205,78.47456751133426,42.83853310585877,345.60155867739513,1052.715078040642,885.890068468348,1560.808679274818,1371.534591868307,2096.467476198657,2671.241998330221,2361.4354287931787,1611.9359091546628,14194,79140
9,catalunya,Cataluña,2007-12-25,2880.0296074186344,82.03860033104034,41.07326892786166,359.2768309697042,1093.892560314608,777.5989351811785,1695.0495209093426,1482.326820656421,1670.592916407599,2890.0149107584116,3266.518604425538,1721.6236048379203,51661,724521
12,galicia,Galicia,2014-10-03,1133.8689921021255,94.2876548864798,47.21196529153326,392.1270677250056,1045.2365454707208,770.6076772117383,1627.2771367200653,1459.3874192445865,2095.946425258437,3307.7116159818347,5042.365332200166,1779.2950530377732,1925,51480
11,extremadura,Extremadura,2013-01-04,920.4222186101752,94.66587281101964,43.257311993082816,389.0152411164584,1130.0748984779575,741.075555561439,1612.0836353734064,1417.0136881944334,2407.9925326193415,3495.932033630496,5171.023712963783,1757.1127494840243,2627,38935
3,principado-asturias,Principado de Asturias,2007-07-06,1706.8179547074358,83.04565678022935,45.923756253359336,352.67232965532173,1142.9424250503362,866.250077031342,1696.2476784430348,1469.484884068902,2077.108454460588,2584.4240626515198,2697.8900667410567,1699.8951801440526,7112,27357
17,la-rioja,La Rioja,2007-06-30,1615.5425155147889,82.36242903167359,42.402926605589855,352.2398634104598,1152.958750097253,859.3749271180775,1689.3843030740104,1472.5146116065168,2026.9147141198257,2581.9404339443895,2702.8447707115633,1688.180591135456,3263,36132
12,galicia,Galicia,2020-01-05,1105.1695196511243,96.82259502567209,48.395222554519684,404.0619812234485,1095.3287015793765,784.875663552539,1653.7954729055589,1481.468038688189,2044.4802462984012,3477.1107421885145,4877.175820717552,1895.7119691547243,6551,95386
17,la-rioja,La Rioja,2016-09-27,878.5703280056924,94.00233248402971,44.80085366871558,393.4691376123164,992.4507234023696,717.5431732849296,1648.684729995496,1436.2531342467446,1717.9089779623375,2943.698804556182,3809.1876938686673,1842.882982428828,436,33166
17,la-rioja,La Rioja,2017-04-07,883.0799612295114,95.29046193318156,45.1866882658069,397.1518590324039,1087.6772544637886,788.9576015266102,1609.1269162420044,1438.9439332686638,2073.5490147491114,3087.328607788754,4311.583604872724,1859.4979209534868,1385,37463
8,castilla-mancha,Castilla-La Mancha,2008-04-04,1597.04647498751,86.93295382504056,41.356410356194104,364.5768441989068,1230.1253472215415,814.0332575400432,1720.3925461430472,1510.4741130038478,1941.3996016764754,3043.1667054576956,3168.585003786551,1721.6422669498716,19861,179535
11,extremadura,Extremadura,2009-01-01,1081.9956639845086,86.1446387542357,42.039620439641915,361.335876599084,1096.718471614957,631.3609574672626,1716.576931780029,1460.5228729637379,833.286815062787,2178.705747186902,1865.7184310340397,1736.7149443106898,5693,26842
3,principado-asturias,Principado de Asturias,2011-03-28,1588.847489662294,92.04657771251577,46.91909291753785,380.8902756723307,1188.347543338246,814.4926959404053,1565.519723597058,1427.0580877787693,2400.433543441463,3381.009904979474,5522.521062298089,1742.6913959404483,2426,58187
13,comunidad-madrid,Comunidad de Madrid,2016-10-04,1895.3026893855026,94.07178380328939,42.21928361328868,393.96854796578646,995.7681474758809,722.7377023194852,1647.3180551911573,1441.2514545345352,1734.0043330518597,2965.5562702560146,3801.885736547319,1853.0073448978287,17045,593010
18,ceuta,"Ceuta, capital",2016-07-09,1785.9183038438175,94.35110089296504,37.08567885403226,388.65332397466346,1029.0558407618214,719.088012944144,1646.9522244103498,1436.6592323266614,1808.474411877104,2795.981037130754,3587.601959131693,1837.638163240004,-367,-205
10,comunitat-valenciana,Comunitat Valenciana,2017-01-01,1022.0,94.675,43.54867195866488,395.27,1080.4,755.4,1636.7,1437.0,2089.7,3258.0,4517.1,1845.5,11579,477651
16,pais-vasco,País Vasco,2015-03-28,2141.3481371662992,93.1134180681147,45.463092709721764,394.2789370193376,1017.5830155249439,811.2692792293847,1647.994705938849,1453.308620392363,2198.096920718499,3097.100933646177,4182.163949289952,1824.887017954745,4785,70504
14,region-murcia,Región de Murcia,2004-03-29,1150.55783433025,76.52035337069529,37.28602865062737,324.5136305454526,913.9500211712972,725.9554213340178,1381.0792726186994,1238.7344229248677,927.2045035632946,1903.039712238489,1281.8495896381812,1526.6298650419133,14004,87952
8,castilla-mancha,Cantabria,2021-06-28,891.875337373528,99.38538355620182,44.45338869406671,414.02731065987405,1544.107129435042,908.9040047548785,1666.7859741281552,1519.1453238215236,2877.295701004038,3759.880817459515,6264.562390092727,2017.738939795619,6199,162087
17,la-rioja,La Rioja,2009-12-30,1632.974813368901,85.23885656293537,42.709794542004275,365.3836332724162,947.1337642162011,759.4389348419329,1623.6724580406494,1427.994192173422,1812.8693612287518,2703.3304830638967,3854.552952268695,1735.0151160018197,4125,35002
3,principado-asturias,Principado de Asturias,2010-01-02,1530.332578916618,86.73494398033463,46.655785533841694,364.2585418179789,938.5917421579992,764.3932514290744,1615.0060434545821,1439.787774908492,1747.600668024336,2700.4548373231005,4001.3345293338784,1724.613434980986,4615,48381
2,aragon,Aragón,2017-10-02,1055.8761510125569,94.949206799939,45.74035710621294,398.6773298072608,1144.8356296232826,778.8422751330361,1616.0337850649346,1451.80221677138,2376.522782247589,3112.0495526932873,4448.780557611046,1841.6825875164786,2059,112787
6,cantabria,Cantabria,2016-10-02,1320.8851338116215,93.31989989513464,45.87720404884701,392.39637863183515,990.646819022605,720.1490159362087,1650.4000931788917,1437.8719558007124,1709.4475184595049,2921.0013710618373,3845.466880092432,1843.8954359244303,41,42771
13,comunidad-madrid,Comunidad de Madrid,2003-03-27,1908.9295986408572,74.3065371786456,39.124895821910805,317.6758727796679,734.9572421350541,729.7143967555721,1337.1344165138985,1236.705795359643,545.5344910863511,1972.3381921873306,1511.9189610949952,1502.8772346892722,40896,499587
12,cantabria,Galicia,2020-09-28,1089.259003353684,97.57267929319991,49.0503102750783,405.5173461524318,1088.241576289239,753.8307793624277,1651.6779969317488,1523.3040651733008,2115.01802842609,2933.0967186572484,5083.279930844906,1906.0653718772417,4393,93577
19,melilla,"Melilla, capital",2018-04-01,1614.0,96.573,35.377531992261254,400.85,1191.8,791.7,1625.2,1451.5,2156.7,3111.0,4706.5,1854.4,182,1196
1,andalucia,Andalucía,2003-01-10,967.3634644759653,72.77469381370697,37.92706818734693,313.86478880250723,724.0366008817051,727.2568892492782,1345.4068703144333,1217.701123449763,551.1504487879203,1999.921047988812,1437.4785942850374,1504.049172303165,69885,208431
1,andalucia,Andalucía,2004-10-07,1364.3043573333057,77.55953210191713,38.24991203435229,327.9186758855408,1013.4262844625247,770.4290502193141,1372.4814425198247,1260.2713363642624,862.1177285262144,2007.2287164174234,1275.338943097138,1516.578499481434,79245,306988
6,cantabria,Cantabria,2005-09-24,1691.4210722674618,78.5389134289368,42.854561834424935,337.74688891584003,981.6092256653606,789.009884732641,1455.346735555609,1289.6942994793144,1135.9934249980831,2513.2627787331503,2330.487207578427,1579.569665017938,5134,-7801
2,aragon,Aragón,2009-10-07,1948.371860137205,87.8455606673844,43.5139816607535,365.56626187943823,955.93336438373,686.6881129432693,1632.6689968594073,1438.6292140427627,1503.5676096845136,2554.527756869463,3593.4505444958313,1720.2398797465746,7601,128884
11,extremadura,Extremadura,2011-10-02,950.7043840247206,92.2737356046838,42.866289926605624,381.65889278273653,1204.4114384608604,803.5216914433018,1590.3083087720613,1419.3855067361856,2141.2377966707677,3338.8644921103228,5595.795374059795,1737.9597652989835,1536,44460
2,aragon,Aragón,2011-12-28,1478.5712044419806,91.78955625680241,44.383942541372775,382.33709913837714,1170.3062793272386,799.1030843719758,1600.760152641048,1423.9099169122007,2337.8286829584013,3643.7908249310813,6061.934154144068,1758.2510999146546,4307,147957
19,melilla,"Melilla, capital",2010-04-08,1821.739653949926,91.40473270644013,34.79294112131321,368.62008517207823,1042.6844847411433,825.2283099026538,1600.1830544540683,1425.7864236993794,2029.1256690232776,2832.6023145395416,4375.62757373045,1716.4252176873538,-381,16891
4,islas-baleares,Islas Baleares,2009-09-27,2518.6313874258194,85.33776434361371,39.28646941150622,366.96053661574535,940.3668155519678,690.4129954508328,1624.0391403058286,1447.229264665628,1497.1016660457606,2549.911834302792,3456.6300419758213,1716.2949885856085,7001,199425
6,cantabria,Cantabria,2007-07-01,2054.0,82.173,43.23032677331806,352.0,1147.1,865.4,1693.8,1471.2,2053.1,2589.2,2828.8,1687.0,5163,26730
16,pais-vasco,País Vasco,2014-06-30,2305.5726854190793,92.31611660546508,45.50713413869974,393.11873038936807,1062.9063568390977,720.0741792469631,1604.4929829464336,1452.4278707454957,2115.9939380292312,3438.444440499296,5300.4763832302015,1784.8846655767777,4868,73581
6,la-rioja,Cantabria,2020-03-29,1312.0949595251857,96.43884167937323,46.45258682468125,405.9761661856871,1083.9891661074741,748.1148174172106,1659.2282536630757,1513.1343027476487,1847.1524568628572,2747.9520289474963,4359.521115346081,1887.0970196195115,1255,28835
11,extremadura,Extremadura,2006-10-09,974.2237288821088,82.91560040353937,41.744591217036664,343.65031207290144,1104.396714302945,868.8308638065328,1568.3636933995865,1397.905199229447,2083.688559787996,2367.671553288154,2232.851243703189,1609.3661964024943,5219,7522
1,catalunya,Andalucía,2013-01-03,1320.1595594310486,93.20008226456368,40.32034384745127,390.71907304808485,1106.918136529331,739.4844109776926,1614.7769621301625,1416.8623495713894,2394.716669267963,3525.9132896301053,5201.524191283658,1744.656641595734,16688,516366
15,comunidad-foral-navarra,Comunidad Foral de Navarra,2018-01-09,1182.9321184544717,94.8905599597225,44.00620332573337,395.1105239965197,1169.9481365910897,797.850152357426,1607.7871074604589,1442.1509704309194,2262.1186489903357,3164.295160005398,4723.355775141212,1852.0104007164464,702,40052
9,comunitat-valenciana,Comunitat Valenciana,2006-12-25,1819.757960420761,81.47429339797253,40.336479147264036,347.34615766917335,1088.82633229744,884.8005884250035,1645.9576132558286,1434.607818065196,1547.926731676538,2259.4983240641527,1986.5761034043733,1635.024666989228,71981,622396
12,galicia,Galicia,2017-07-04,1058.805420121466,94.11958339452009,48.04777862767245,396.387767425339,1075.9464503781853,775.1847672641942,1599.2135501499347,1446.9097622189695,2041.6740940168102,2909.099550299552,4149.436772662662,1843.500556322807,4121,57769
15,extremadura,Comunidad Foral de Navarra,2020-07-07,1246.9558244375812,96.2750048887994,44.77525219343745,400.4764154596642,1054.0251744687587,727.2728718720393,1652.5612360068571,1510.7483412515044,2014.0756046610716,2901.892039651425,4536.33759442176,1906.4317309273167,2068,66200
17,la-rioja,La Rioja,2004-09-29,1156.7522146387073,76.15696858540052,42.09910526078802,328.4326624857201,1021.5411132324866,767.3388895381422,1362.9701698879442,1256.244281917476,892.2055702619625,2090.703727705185,1349.058312838773,1530.27020623889,3170,6623
13,comunidad-madrid,Comunidad de Madrid,2021-07-07,2575.866685063861,99.17750827657515,43.87037726126928,412.9496051512724,1550.675709014564,911.4954423807809,1665.1839352663653,1522.6314602225668,2884.657577820217,3716.91286057162,6293.987060056638,2005.0585966620547,26712,719308
15,comunidad-foral-navarra,Comunidad Foral de Navarra,2003-01-04,1282.9546282549045,72.98251737423203,41.50253744113187,314.3062603667526,720.4130203631773,727.3502705968581,1353.1121020745059,1222.805934971546,605.7831617329147,2009.6145483025011,1455.9777745207805,1503.1220108290609,4046,34560
7,castilla-leon,Castilla y León,2021-10-04,1067.0102789885173,102.90628539356338,49.39091248519119,422.18692652980747,1607.7911541858343,1057.324057004905,1686.5423028019486,1595.2845333264415,3114.628028315439,4435.041932983871,6831.530402615945,2043.8602606441734,7382,117149
13,comunidad-madrid,Comunidad de Madrid,2013-04-01,2117.9016738645264,94.86255801679864,41.303495988398716,392.4765829130305,1099.295790924134,716.8523713233235,1653.9713881425973,1420.0818435577685,2326.8566041248328,3450.7536031548575,5647.253066578072,1754.0895668097319,10981,738882
7,castilla-leon,Castilla y León,2016-07-06,972.2169221386719,91.87507634842439,48.09487838663359,390.5699443391634,1026.9027939118464,717.201535975585,1648.253407035582,1446.0261608036908,1809.3605185913932,2780.0427751625,3385.3190294061746,1850.457011481054,4750,108950
14,region-murcia,Región de Murcia,2020-10-05,964.3304378940469,97.22440444702708,41.70300539684202,406.6397402199355,1084.0717250732139,753.5323429676363,1655.8730531165138,1525.7411603244589,2133.119215382366,2887.7513437263747,5110.848290502823,1904.3839151919613,3148,112689
10,comunitat-valenciana,Comunitat Valenciana,2006-09-29,1744.3738145487007,82.05876230690863,40.28263175974702,346.0429819094768,1092.8033220252255,867.2496778685575,1572.140202553711,1396.8464873670714,2082.248129244172,2404.5153293951407,2197.8972009773715,1609.1548678736447,58268,597333
11,extremadura,Extremadura,2019-01-01,807.0,95.734,45.32582792482467,400.52,1175.5,803.9,1636.4,1460.4,2044.1,3301.1,4988.7,1868.7,1981,22120
17,la-rioja,La Rioja,2010-10-02,1553.6974522323171,88.33726949266601,42.71586688148985,374.0405936842522,1074.5857184815134,789.4578689117815,1550.5333918109075,1420.9899351705963,2103.6222914018485,2842.86477911368,4192.260925691983,1739.580515967003,834,48646
6,cantabria,Cantabria,2017-06-29,1319.3438267949275,94.10040647305195,46.17969417558131,394.8392928959634,1087.9966504460156,776.2836003492341,1614.166483000982,1442.3114872113895,2098.7297348051993,2933.993665813219,4233.675675956881,1862.7076612968478,1370,28025
15,comunidad-foral-navarra,Comunidad Foral de Navarra,2005-04-02,1536.2285979396202,78.76599289354931,41.48015605297854,333.7121373925297,976.2795892140241,785.2565874509384,1428.9665252835812,1283.518004710971,936.9974779614136,2204.994665478385,1792.7396717656297,1557.8890096907637,4328,27502
2,aragon,Aragón,2019-04-09,1098.6083566407137,98.20177856515346,46.18496003210352,407.05349223399526,1172.9871824005759,791.9493679780237,1649.1161478710142,1471.1554519748852,2207.0383576461873,3401.2768674973095,5783.123924321438,1880.995673923121,3067,108848
12,galicia,Galicia,2007-10-03,1507.4729264341986,84.45213745704561,45.10505743330884,357.3206261593372,1102.1880063283766,792.313041215853,1683.025466606537,1469.2079125825337,2004.8432799888317,2675.342936730399,3276.5600248050537,1706.779012823147,15415,71594
1,andalucia,Andalucía,2019-04-01,1251.0,97.585,42.365721603223065,406.04,1166.4,790.1,1643.7,1473.6,2204.4,3413.4,5721.8,1880.3,24818,436738
9,catalunya,Cataluña,2011-12-27,2146.2948570131703,89.07591605636827,41.84800256135671,378.1757849946666,1154.6390263324681,801.4871263947348,1601.1248156974134,1428.1322230856226,2320.5728032093334,3681.053304452902,5942.688315655465,1743.4254699426806,19810,711124
14,region-murcia,Región de Murcia,2009-04-02,1597.5274037537063,88.4861004368273,38.0242767211179,362.44687882157086,999.8668005909215,616.594969893865,1665.6575692962276,1457.4792930625472,1245.013450437909,2286.06789873004,2647.204350562408,1729.2028410082944,8880,167599
17,la-rioja,La Rioja,2003-10-03,992.5754480777343,73.32058915943581,42.100045580873974,320.71744379858825,711.1146714202952,701.0766034529292,1336.8289247894056,1219.8981659833948,619.0042493225657,1852.4648308913077,1422.5922807976717,1519.1989598645769,3663,20390
8,castilla-mancha,Castilla-La Mancha,2014-07-01,858.0,93.575,42.67233832081969,391.41,1044.5,720.5,1605.6,1448.7,2086.5,3444.9,5270.3,1784.8,2745,138766
13,galicia,Galicia,2008-10-02,1494.5978984807116,87.08341673865206,45.1872767784798,368.493811421782,1338.3006339894678,766.9663949951221,1709.2560473976046,1474.1005313458813,1307.0942764358144,3005.514185340235,3137.4594849471405,1734.7341937543965,13461,96497
18,la-rioja,"Ceuta, capital",2021-04-03,1846.0921013736238,98.93914968539012,38.445804852296035,411.32723040024825,1274.5851895797518,819.3935098913225,1657.625951712999,1523.059162935009,2830.634036255597,3470.1887233477732,5833.965828858423,1946.2965761318621,300,2049
15,comunidad-foral-navarra,Cantabria,2004-07-02,1401.5602942230096,76.09588162958025,41.80713860895445,325.26115230853173,923.6841277962214,755.8529611125234,1378.7588685118806,1252.2928237159188,804.1827656040398,1882.770852204405,1398.2830758273146,1531.1152516278523,3647,44864
8,castilla-mancha,Castilla-La Mancha,2011-01-01,1242.7241655991909,89.49477523504471,41.70605796550658,374.3530802081346,1118.7267267807322,835.8276408828644,1531.6404991073346,1423.999695444951,2432.952912813834,3125.3900393556005,4515.531226675473,1739.6537120358519,8700,191875
4,islas-baleares,Islas Baleares,2010-01-06,2404.6037748823,85.44106193875643,39.501559742073326,365.0880705756006,936.5108880496296,766.8145919936329,1609.5487679264263,1426.669874670221,1883.5236288410697,2639.6698035021914,3889.128765098409,1717.9855436195328,7213,199462
8,castilla-mancha,Castilla-La Mancha,2004-01-01,984.7906324343628,74.25072441833974,40.6677550007436,319.5401780863267,726.142114857183,712.6982532422193,1343.0872505928633,1219.5177490943956,708.4111733017743,1849.7274443136998,1322.3260976769132,1511.1292568042993,11764,69850
12,galicia,Galicia,2017-06-29,1028.887692924368,93.88151596761016,48.136459909865295,398.14348869942927,1080.1576536042694,777.9545579646272,1612.3125727269264,1455.6168530487585,2086.116377606805,2963.6174160957535,4348.29776236635,1857.8086093110708,3790,57181
7,castilla-leon,Castilla y León,2020-07-03,1018.7674291048518,96.71023730239594,49.17217468915824,400.73374645225397,1041.2812067227585,727.9224540313629,1651.6848491633325,1527.0719694051234,2053.3308019404326,2950.2304257054534,4436.8495211547815,1894.760531777597,5114,98696
12,galicia,Galicia,2011-04-02,1356.7942975523351,90.08484349031397,46.100082634279914,379.2895373183907,1204.772320175075,818.015936915436,1558.807859693585,1435.608893980714,2381.7641651123067,3409.289938351952,5373.836337682136,1748.6852191812052,7867,91226
18,ceuta,"Ceuta, capital",2005-07-01,1429.0,81.461,35.32549892792347,334.03,954.5,768.1,1435.5,1295.3,1060.4,2328.5,1948.4,1559.1,271,256
19,melilla,"Melilla, capital",2005-01-03,989.3613810785522,76.95166457471258,34.16064685103278,326.3938547832931,1026.3928223599144,749.4487747769598,1396.0217875480853,1266.7964069287482,958.0134023231201,1972.7460338423057,1164.7100791912974,1531.908196298436,-363,-1487
11,extremadura,Extremadura,2007-04-10,1022.4098768057972,84.43180627500413,41.94331252894567,352.35671550199623,1139.7749974669523,895.4425778707197,1696.8734571526013,1465.8724975122464,2025.8655549325952,2463.0099039480788,2461.572666707181,1673.0419899517333,8750,20206
6,castilla-leon,Castilla y León,2020-07-03,1020.4884262564904,95.83735312326374,49.28407132865079,402.0103150605393,1048.1512040880993,735.1864700416903,1639.0797238768473,1523.4343842546702,2047.7847834939637,2908.077307563927,4498.22707948261,1884.8628478820392,5234,110669
18,ceuta,"Ceuta, capital",2003-10-01,1249.507078534482,78.54286420547321,34.847493009943925,321.2888597906749,710.6051361472602,705.339818896527,1331.401180835262,1217.099100936435,561.254265868415,1828.1410700309702,1291.0895252466312,1511.5570378715042,-377,-27506
12,galicia,Galicia,2008-04-01,1496.0,86.254,45.08917670456148,365.35,1233.5,819.8,1722.1,1503.3,1947.2,3020.0,3232.1,1729.8,15039,86293
17,la-rioja,La Rioja,2021-04-07,1052.7303292362603,98.27278634754512,46.10657666878036,409.01983522823093,1272.7214347282272,821.1519007564301,1651.8732246149764,1523.0997935137054,2857.341380509034,3484.5579671209766,5835.797118864285,1929.9812832115565,215,16620
18,ceuta,"Ceuta, capital",2010-09-30,2143.158380684782,92.12286404858637,35.929291745874316,372.8987440691036,1070.093572300462,792.5986505124599,1551.593149821221,1425.8468427989405,2135.940542044122,2857.873549731169,4212.104915086115,1734.8414220306126,-1738,-11114
14,region-murcia,Región de Murcia,2018-12-25,1029.575673020601,96.36054846105324,41.29191309810308,401.1081196505411,1179.5030240849724,805.2242129235926,1632.132695667245,1465.5865188566067,2070.032180284811,3312.1548575428524,5019.840919875737,1870.8945610104886,2967,80652
7,castilla-leon,Castilla y León,2014-01-03,1076.4848115014815,94.0526818724801,47.17161650921296,390.59764158038905,1055.4915181982442,683.6656948926618,1627.8651667957954,1414.8780994643355,2138.3072480702217,3312.704298824822,5178.445151789758,1762.2007752206107,4576,111354
13,comunidad-madrid,Comunidad de Madrid,2008-01-04,3273.2400460987237,84.9791928664462,39.65425691916846,356.85863515148884,1086.7433537142965,776.358672631674,1688.188591711334,1487.325403981292,1711.6907095406823,2886.872707417269,3260.440564373414,1724.8740244096482,40210,827540
6,cantabria,Cantabria,2010-03-28,1937.405989001693,87.14143764059355,43.74577043338141,369.26243565878406,1045.3938712693862,819.2221850145459,1596.1422491207056,1438.4334095793258,2050.1080241845757,2850.0257581531946,4395.842409534206,1715.0913193157514,3773,56720
19,melilla,"Melilla, capital",2007-03-28,1534.2793258755485,85.50114269068126,34.491377749701414,352.5833492036271,1151.4050136095195,896.9907209207173,1690.004714659255,1467.4307677839574,2046.3449682179887,2359.5437435008075,2360.6687450412883,1666.3650016162503,1131,-11925
4,islas-baleares,Islas Baleares,2005-03-26,1966.2623445555523,76.9551848848643,39.0971601809754,336.61285939642454,985.839247986126,783.1068996634872,1430.7550729053523,1284.7747495636902,954.5548510406094,2177.7418288825256,1506.742307577045,1557.0096284781025,12790,136672
15,pais-vasco,País Vasco,2021-10-01,2225.355081026365,102.52353374924826,47.090577811324856,424.90515417727914,1611.221846121648,1065.9962417620022,1679.4982950241008,1594.2122919536164,3017.766111646322,4415.960408524398,6806.299436901981,2069.579558213449,6497,128063
14,region-murcia,Región de Murcia,2005-09-27,1481.0907862140964,80.07770438020773,37.16827615449857,337.93238687966846,992.1804296987416,790.0521156800796,1439.1526242147636,1297.0502740227732,1175.5056498403032,2504.408096311463,2318.455207976846,1568.8105985366617,14914,104985
17,la-rioja,La Rioja,2021-07-01,993.0,99.157,46.02809837930227,411.88,1544.5,915.5,1668.5,1527.8,2883.0,3772.2,6271.4,2012.2,976,26918
8,castilla-mancha,Castilla-La Mancha,2016-07-04,800.8498942111559,92.4439255832264,43.485985818075754,387.57876388577114,1018.7382714640027,721.5944461950078,1649.8988104520379,1432.098551147334,1810.8110241926604,2782.6731502675784,3365.325784083364,1836.9066252177208,2468,114265
1,andalucia,Islas Baleares,2020-09-30,1231.7128741775396,97.43932892365889,43.26945980271379,405.3880747094835,1053.859690349262,751.5228138725607,1652.815970954133,1523.3606235266577,2115.5043755514553,2900.8390518893284,5065.183579281036,1914.1838482716762,20040,462914
12,galicia,Galicia,2021-01-02,1151.9518726778774,97.03191981008828,48.900942563606975,406.7869754905285,1190.0725051126208,779.5542463575363,1656.2163397231323,1520.9018214453208,2420.2695565694557,3334.0195356029085,4944.425315864745,1911.6722201377984,4734,113444
16,pais-vasco,País Vasco,2006-09-28,2834.986301245904,79.6642325653259,43.2527345602057,348.7253766839964,1122.2098277891566,864.2637704702742,1568.5488530036046,1388.4978921442246,2086.7437367980197,2361.7711710774406,2203.04793801995,1592.865804356953,12544,53664
8,castilla-mancha,Castilla-La Mancha,2017-01-03,733.4334089826634,94.74889080050248,43.724092416736596,394.6097628668775,1063.9660812550133,753.5290971814887,1632.6461864344587,1437.1304853760857,2078.10603405028,3291.522915800331,4441.54251332063,1844.8075179265336,1584,127891
10,comunitat-valenciana,Comunitat Valenciana,2011-01-06,1492.2810336996574,89.23832277047259,41.49069480013558,374.5899636101367,1112.8696285145456,849.4170484814982,1546.8862586884588,1433.561273902262,2479.5592747277774,3021.864644069585,4683.644608042542,1742.2748803849393,22976,736417
12,galicia,Galicia,2003-12-21,900.5553300724607,73.90730516861534,44.19903402276083,318.16535709664487,748.902379596228,701.0614606997877,1345.8829464593584,1222.5150300397174,697.689893884341,1797.614203162904,1236.6646642024643,1525.8623775525682,17724,59858
8,castilla-mancha,Castilla-La Mancha,2018-10-06,796.2313229977105,97.72919025785339,44.31578163338044,407.3419888843548,1195.74731169572,814.0775951039777,1607.355400804153,1450.5381272995855,2087.542307640319,3511.755008696626,5697.954643293129,1867.18070729599,4104,97578
1,andalucia,Andalucía,2020-07-07,1289.1334825909194,96.3240575166691,42.82719680084731,400.94101376247147,1040.9137381370726,730.7160919476419,1651.9543325102961,1517.6916788177298,2056.731901851373,2911.7789162679865,4604.988776802521,1909.9517200279408,17228,468029
1,andalucia,Andalucía,2021-04-01,1302.0,99.211,42.97495159720614,411.22,1280.3,817.3,1659.3,1519.7,2861.3,3478.0,5770.1,1937.7,27176,472852
11,extremadura,Extremadura,2014-10-01,837.6974308630322,94.93342747950041,43.65242941594151,394.14423485113616,1042.896427499966,771.3985764460507,1637.10564361146,1452.8916258079298,2131.284762393128,3365.3196749272965,5192.930286502875,1777.5920624437802,245,33242
